0.067558,0.062802,0.062842,0.062792,0.063278,0.062807,0.06278,0.062778,0.062922,0.062779,0.063159,0.062788,0.063153,0.062849,0.063174,0.063001,0.063895,0.0628,0.062782,0.062778,0.057764,0.084165,0.063121,0.062785,0.06384,0.06383,0.063954,0.063088,0.633,0.062939,0.062808,0.062787,0.062865,0.062788,0.062964,0.50718
0.031096,0.031097,0.029919,0.031096,0.031096,0.031632,0.031096,0.031097,0.03005,0.031097,0.031096,0.032815,0.029997,0.02933,0.029264,0.030525,0.030599,0.029477,0.031096,0.031096,0.030875,0.43781,0.031096,0.031833,0.031096,0.031096,0.029279,0.031096,0.06538,0.031982,0.03231,0.031887,0.03262,0.031256,0.032803,-0.24151
-0.52119,-0.53198,-0.53137,-0.52184,-0.52152,-0.52641,-0.53539,-0.55359,-0.59559,-0.54047,-0.54474,-0.52907,-0.52813,-0.54392,-0.53256,-0.53074,-0.53142,-0.52991,-0.52178,-0.5284,-0.528,0.16008,-0.52213,-0.52284,-0.52123,-0.54322,-0.52738,-0.52197,-0.29308,-0.52557,-0.5247,-0.52919,-0.53048,-0.52458,-0.5253,-0.039801
0.26662,0.27059,0.26058,0.26828,0.2658,0.26714,0.27129,0.27132,0.26143,0.27122,0.26689,0.27127,0.2597,0.26016,0.25925,0.28439,0.26034,0.26566,0.26722,0.26956,0.26876,0.69307,0.26783,0.26892,0.2646,0.26664,0.25937,0.26727,0.899,0.26605,0.26685,0.26915,0.26037,0.26884,0.2681,-0.29487
0.032869,0.029879,0.032865,0.033013,0.031846,0.031841,0.032885,0.033096,0.032942,0.033096,0.031444,0.032762,0.032807,0.032784,0.032757,0.032947,0.030676,0.031767,0.033032,0.033095,0.033029,-0.47649,0.035427,0.032574,0.031333,0.031681,0.030252,0.032805,-0.29318,0.033622,0.032462,0.032816,0.03228,0.032148,0.031248,-0.75922
0.055732,0.056832,0.055592,0.055846,0.054899,0.055006,0.056539,0.05884,0.058091,0.056296,0.058154,0.054898,0.055534,0.057159,0.05483,0.05571,0.054315,0.054628,0.055867,0.056922,0.055111,-0.063751,0.055594,0.05538,0.054276,0.054134,0.054309,0.05486,0.54474,0.05446,0.05554,0.057079,0.054721,0.055811,0.054361,-0.13719
-0.22806,-0.22871,-0.23261,-0.22897,-0.22864,-0.22808,-0.2296,-0.23086,-0.23555,-0.22999,-0.23108,-0.22895,-0.22873,-0.23205,-0.23768,-0.23143,-0.23345,-0.2544,-0.22816,-0.23036,-0.23303,0.24201,-0.23105,-0.22961,-0.23111,-0.25261,-0.23186,-0.23026,0.28332,-0.22858,-0.22808,-0.22882,-0.22952,-0.22979,-0.22999,0.10563
-0.45227,-0.46604,-0.46013,-0.45333,-0.46573,-0.41742,-0.4536,-0.46813,-0.46784,-0.46726,-0.46811,-0.46713,-0.46165,-0.46782,-0.4678,-0.45548,-0.42788,-0.45037,-0.45257,-0.45995,-0.45897,0.4021,-0.46736,-0.44935,-0.45309,-0.46812,-0.4678,-0.46717,0.67583,-0.45178,-0.44985,-0.46681,-0.45622,-0.45296,-0.46286,0.15109
0.2066,0.22505,0.21368,0.21211,0.20669,0.20937,0.20754,0.227,0.22624,0.22374,0.22166,0.24534,0.21221,0.22649,0.22603,0.21525,0.22371,0.21837,0.19308,0.22547,0.2233,0.76267,0.20831,0.21152,0.20694,0.20985,0.22426,0.21434,0.31502,0.20859,0.20703,0.21076,0.22528,0.21178,0.20877,-0.080346
-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.10426,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,0.30322,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,0.0058851,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.035822
