0.047668,0.042322,0.047415,0.04855,0.04736,0.046996,0.047076,0.046715,0.046758,0.047225,0.046723,0.046844,0.047228,0.046745,0.046809,0.047129,0.041753,0.046858,0.041835,0.047253,0.047686,-0.64343,0.048264,0.047734,0.052184,0.041491,0.046798,0.047127,0.35709,0.046796,0.047306,0.046867,0.046871,0.048048,0.046788,-0.004056
0.026345,0.026626,0.02638,0.027357,0.02651,0.02665,0.02637,0.026961,0.026921,0.027253,0.024067,0.026946,0.026756,0.026831,0.026811,0.027325,0.026819,0.026912,0.027131,0.027,0.026871,-0.60485,0.027461,0.027079,0.026397,0.026957,0.026812,0.026854,0.24104,0.026877,0.026424,0.02694,0.026876,0.026973,0.026887,0.17687
-0.53338,-0.53328,-0.47906,-0.53248,-0.53414,-0.53391,-0.53331,-0.53327,-0.53337,-0.5311,-0.53514,-0.59287,-0.53409,-0.53392,-0.53424,-0.5332,-0.53564,-0.53417,-0.53115,-0.53316,-0.53069,-0.80857,-0.53437,-0.53175,-0.53367,-0.53546,-0.53521,-0.47876,0.457,-0.5357,-0.53402,-0.5337,-0.53421,-0.533,-0.53548,-0.21335
0.24214,0.26566,0.27864,0.27171,0.26868,0.28083,0.26838,0.26564,0.27691,0.27347,0.26676,0.28292,0.27539,0.27385,0.27876,0.28272,0.27388,0.27879,0.27343,0.28921,0.28291,0.49737,0.28292,0.28914,0.29708,0.2674,0.27752,0.28086,0.35328,0.27605,0.28423,0.27568,0.28113,0.28833,0.26983,0.40231
0.047275,0.047158,0.047427,0.047104,0.047265,0.047226,0.047202,0.047046,0.052422,0.047085,0.047048,0.047169,0.047463,0.047132,0.047562,0.047354,0.047177,0.047456,0.047167,0.047073,0.047488,0.22726,0.047072,0.047142,0.04707,0.047047,0.047335,0.047071,0.19389,0.047061,0.047233,0.047059,0.047518,0.047139,0.047069,0.17544
0.037831,0.037173,0.037556,0.039541,0.03782,0.037537,0.037744,0.036832,0.03594,0.039714,0.037596,0.036744,0.037538,0.036705,0.035885,0.038572,0.036057,0.036076,0.039261,0.037062,0.038871,0.21186,0.040249,0.037002,0.037823,0.037267,0.037649,0.039207,0.35711,0.04012,0.036749,0.036387,0.036117,0.03886,0.037585,0.68652
-0.27542,-0.26947,-0.26991,-0.27318,-0.27438,-0.26616,-0.26829,-0.26739,-0.26841,-0.26699,-0.26523,-0.26517,-0.27088,-0.26843,-0.26858,-0.26622,-0.26573,-0.26567,-0.26829,-0.26674,-0.23673,0.53895,-0.26415,-0.26483,-0.2732,-0.26676,-0.26564,-0.29388,-0.25429,-0.26371,-0.2715,-0.2656,-0.26596,-0.26539,-0.26448,-0.25572
-0.68406,-0.60201,-0.60602,-0.60955,-0.61016,-0.61492,-0.6071,-0.60134,-0.60076,-0.60116,-0.60445,-0.6063,-0.60047,-0.59676,-0.59477,-0.59491,-0.59536,-0.59637,-0.59948,-0.59912,-0.59647,-0.05398,-0.59716,-0.60586,-0.6098,-0.60568,-0.60495,-0.5969,0.44824,-0.61387,-0.61299,-0.60734,-0.60763,-0.5975,-0.61012,0.35369
0.18067,0.17887,0.17343,0.18129,0.167,0.16246,0.18034,0.17672,0.1745,0.16182,0.16746,0.16756,0.17819,0.17283,0.17262,0.17818,0.16562,0.16292,0.18096,0.17815,0.17366,0.35718,0.16698,0.16478,0.19318,0.16506,0.14936,0.17808,0.17833,0.15803,0.16154,0.17555,0.16691,0.15935,0.15794,0.27328
-0.11221,-0.11224,-0.11124,-0.11189,-0.11182,-0.11544,-0.11719,-0.10205,-0.1173,-0.11392,-0.11423,-0.11679,-0.11184,-0.11132,-0.11065,-0.11082,-0.11037,-0.11581,-0.11148,-0.11372,-0.11078,0.16087,-0.11005,-0.11126,-0.10958,-0.11547,-0.10983,-0.11057,-0.10491,-0.11513,-0.11296,-0.11685,-0.11131,-0.11317,-0.1142,0.19569
-0.19293,-0.19304,-0.19324,-0.19275,-0.19177,-0.19319,-0.19425,-0.19473,-0.19489,-0.19226,-0.1928,-0.19473,-0.19542,-0.19583,-0.22191,-0.19448,-0.19376,-0.19476,-0.19278,-0.19363,-0.19494,-0.41669,-0.19185,-0.19454,-0.1925,-0.1917,-0.19199,-0.1918,-0.30277,-0.1921,-0.1937,-0.19473,-0.19505,-0.19435,-0.19393,-0.21649
0.16472,0.16537,0.16296,0.15976,0.165,0.16792,0.15624,0.17691,0.17676,0.1693,0.16948,0.18033,0.16052,0.16017,0.15915,0.15872,0.14298,0.16678,0.16222,0.16189,0.15814,-0.19215,0.15842,0.17758,0.16487,0.1707,0.16075,0.16362,-0.019684,0.19181,0.16995,0.17732,0.17736,0.16187,0.17162,0.66255
0.094842,0.094041,0.083432,0.089521,0.090429,0.079676,0.081679,0.079214,0.0789,0.082302,0.07888,0.079232,0.082462,0.079072,0.07861,0.080797,0.078558,0.079001,0.077238,0.083654,0.079981,0.48198,0.082754,0.083721,0.088189,0.079178,0.087022,0.081856,0.039979,0.06981,0.08526,0.079245,0.079143,0.082032,0.079117,0.1558
0.33595,0.33612,0.33773,0.3308,0.33785,0.35077,0.33634,0.33816,0.3382,0.33687,0.33817,0.35199,0.33715,0.37369,0.33821,0.33475,0.3735,0.35934,0.29652,0.33736,0.33291,0.73337,0.33777,0.34543,0.33734,0.33817,0.33817,0.33544,0.33604,0.34062,0.35581,0.35727,0.37416,0.3534,0.36055,-0.01504
0.46007,0.48408,0.484,0.51532,0.46191,0.50837,0.48775,0.51784,0.51946,0.51786,0.43576,0.4613,0.56337,0.51814,0.52093,0.5187,0.47651,0.51769,0.46451,0.51823,0.52003,0.55354,0.48632,0.51537,0.51024,0.46711,0.49689,0.51764,0.28144,0.50343,0.49602,0.51746,0.51988,0.57318,0.49181,0.5298
0.063541,0.062989,0.063309,0.06324,0.068075,0.063538,0.063251,0.060754,0.061995,0.062764,0.063376,0.061922,0.063166,0.061626,0.063038,0.063041,0.066649,0.062209,0.063214,0.062657,0.063045,-0.73695,0.067083,0.062826,0.069417,0.069728,0.0636,0.063472,-0.011662,0.06455,0.06256,0.061721,0.062179,0.063084,0.067618,0.45549
0.11244,0.11283,0.11253,0.11271,0.11291,0.11324,0.1125,0.11359,0.1133,0.11331,0.11358,0.11364,0.11255,0.11304,0.11288,0.11284,0.11325,0.11372,0.11257,0.12598,0.11288,0.040354,0.11328,0.11325,0.113,0.11357,0.11342,0.11333,0.53947,0.11377,0.12538,0.11392,0.11303,0.11384,0.1136,0.28664
0.40242,0.44436,0.44733,0.42585,0.45,0.44683,0.43913,0.43477,0.43654,0.4294,0.4388,0.43466,0.44531,0.44188,0.44197,0.47008,0.44044,0.43558,0.43914,0.43048,0.44117,-0.4077,0.43546,0.42222,0.44861,0.43828,0.44083,0.42389,0.86621,0.43721,0.43919,0.43476,0.43661,0.42508,0.4388,-0.47626
0.0074295,0.0074786,0.0073339,0.0074518,0.0073453,0.0084611,0.007519,0.0076437,0.0072454,0.0076415,0.0074501,0.0076614,0.0073499,0.0074606,0.0072018,0.0075912,0.0072327,0.0072906,0.0075467,0.0067745,0.0072353,-0.60035,0.0074097,0.0076935,0.007393,0.0076055,0.0072711,0.0075128,0.31663,0.0079829,0.0079215,0.008036,0.0074928,0.0080245,0.0075842,0.83908
