0.0128,0.012917,0.012755,0.012826,0.012938,0.012911,0.012879,0.012938,0.012847,0.012968,0.012961,0.012996,0.012758,0.012774,0.012748,0.012796,0.012881,0.01279,0.012986,0.012942,0.012865,0.012986,0.01298,0.012999,0.01291,0.012951,0.012858,0.012975,0.012961,0.012984,0.012943,0.012999,0.012774,0.012991,0.012973,0.013006
0.03422,0.036642,0.033894,0.034247,0.032169,0.03547,0.034861,0.034993,0.034261,0.034415,0.034289,0.036772,0.033696,0.034738,0.035693,0.033854,0.03375,0.035101,0.034238,0.034287,0.033929,0.034269,0.034258,0.034961,0.034151,0.03441,0.033691,0.03423,0.034123,0.035406,0.033422,0.035129,0.033709,0.034943,0.035114,0.03561
-0.86488,-0.90813,-0.86369,-0.86329,-0.86371,-0.8648,-0.86449,-0.86419,-0.86407,-0.86262,-0.86354,-0.86413,-0.86471,-0.86416,-0.86362,-0.86255,-0.8636,-0.86369,-0.86452,-0.86285,-0.86322,-0.86235,-0.86254,-0.8635,-0.86384,-0.81299,-0.86358,-0.86334,-0.86334,-0.8639,-0.86452,-0.86414,-0.86381,-0.86379,-0.86378,-0.86393
0.44251,0.4452,0.44263,0.4515,0.44876,0.4448,0.45424,0.45704,0.45753,0.43474,0.46861,0.4511,0.44326,0.45863,0.45998,0.46037,0.46572,0.47608,0.45683,0.45867,0.46123,0.46215,0.47771,0.44843,0.4558,0.46658,0.4645,0.46713,0.47801,0.4677,0.44331,0.44708,0.44597,0.4587,0.45061,0.44507
0.050675,0.053562,0.050669,0.050694,0.050669,0.050676,0.051641,0.053747,0.053189,0.053526,0.050734,0.05168,0.050668,0.051799,0.050665,0.050673,0.050668,0.050677,0.050704,0.052642,0.050699,0.050709,0.050689,0.050698,0.050668,0.053571,0.050666,0.053816,0.050668,0.050676,0.05068,0.052233,0.05361,0.050694,0.050679,0.05068
0.032444,0.032611,0.032554,0.032451,0.032703,0.032597,0.03252,0.03264,0.032644,0.032751,0.03276,0.032673,0.03254,0.032647,0.032649,0.032791,0.032787,0.032652,0.032664,0.032931,0.032824,0.032936,0.03111,0.032875,0.032519,0.032655,0.03278,0.034707,0.032796,0.032786,0.032662,0.032664,0.032661,0.032746,0.032701,0.032676
-0.20577,-0.21432,-0.20582,-0.22337,-0.20627,-0.20757,-0.21177,-0.21528,-0.21393,-0.21802,-0.21152,-0.21548,-0.20579,-0.20794,-0.20583,-0.21721,-0.20799,-0.20623,-0.21456,-0.21549,-0.20679,-0.21835,-0.21811,-0.23052,-0.20761,-0.21281,-0.20611,-0.21294,-0.21075,-0.21187,-0.21168,-0.21599,-0.20601,-0.21791,-0.21437,-0.21729
-0.66016,-0.66014,-0.65497,-0.66026,-0.66042,-0.66077,-0.66001,-0.65887,-0.65757,-0.66049,-0.65946,-0.629,-0.65517,-0.65707,-0.65434,-0.65752,-0.6582,-0.65944,-0.66036,-0.66086,-0.65818,-0.66089,-0.66048,-0.66154,-0.66019,-0.6602,-0.65698,-0.6608,-0.66044,-0.66152,-0.66099,-0.662,-0.66219,-0.66144,-0.66254,-0.66256
0.10982,0.10878,0.10858,0.11002,0.1091,0.11013,0.10857,0.10647,0.10557,0.10786,0.10637,0.10886,0.10541,0.10504,0.10431,0.10741,0.1052,0.11078,0.11148,0.10985,0.11109,0.11237,0.10743,0.11244,0.10846,0.10629,0.10575,0.11149,0.10594,0.11185,0.11294,0.10882,0.1091,0.11351,0.10659,0.10701
-0.13477,-0.13515,-0.13596,-0.13404,-0.13602,-0.13489,-0.13575,-0.13646,-0.13677,-0.13625,-0.1365,-0.13633,-0.13569,-0.13665,-0.13718,-0.13704,-0.13709,-0.14271,-0.13433,-0.13392,-0.1361,-0.13376,-0.13492,-0.13432,-0.13614,-0.13646,-0.1366,-0.13456,-0.13651,-0.13631,-0.12795,-0.14313,-0.13633,-0.1347,-0.13569,-0.13559
