0.062736,0.062738,0.06276,0.062765,0.062755,0.062746,0.062738,0.062764,0.062785,0.062784,0.062784,0.062782,0.06275,0.062778,0.062815,0.062816,0.062816,0.062816,0.062751,0.062765,0.062816,0.71232,0.062818,0.062818,0.062765,0.062764,0.062816,0.062817,0.24392,0.06282,0.062774,0.062766,0.062815,0.062818,0.062819,-0.03829
0.031095,0.031095,0.031096,0.031096,0.031096,0.031096,0.031095,0.031095,0.031096,0.031096,0.031096,0.031096,0.031095,0.031095,0.031097,0.031097,0.031097,0.031097,0.031096,0.031097,0.031097,0.70318,0.031098,0.031098,0.031096,0.031096,0.031097,0.031098,0.37359,0.031097,0.031097,0.031096,0.031097,0.031098,0.031097,0.17881
-0.5204,-0.52039,-0.52039,-0.52039,-0.52039,-0.5204,-0.5204,-0.52039,-0.52039,-0.52039,-0.52039,-0.52039,-0.52039,-0.52039,-0.52038,-0.52038,-0.52038,-0.52038,-0.52039,-0.52039,-0.52038,0.58976,-0.52038,-0.52038,-0.52039,-0.52039,-0.52038,-0.52038,0.067764,-0.52038,-0.52039,-0.52039,-0.52038,-0.52038,-0.52038,-0.44439
0.27137,0.27136,0.27134,0.27134,0.27134,0.27136,0.27136,0.27135,0.27134,0.27134,0.27134,0.27133,0.27136,0.27133,0.27131,0.27131,0.27131,0.27131,0.27136,0.27134,0.27131,0.017057,0.27131,0.27131,0.27134,0.27133,0.27131,0.27131,0.77967,0.27131,0.27137,0.27134,0.27131,0.27131,0.27131,-0.10398
0.033148,0.033148,0.033029,0.033062,0.033021,0.033097,0.033142,0.033112,0.033029,0.033112,0.033033,0.033086,0.0331,0.033,0.032871,0.032869,0.032871,0.032871,0.033134,0.033012,0.032868,-0.45468,0.032868,0.032866,0.033075,0.03305,0.032871,0.032865,-0.36565,0.032872,0.033097,0.033065,0.032871,0.032868,0.032871,0.84293
0.058849,0.058847,0.058842,0.058848,0.058839,0.058844,0.058848,0.058844,0.058837,0.058842,0.05884,0.058838,0.058841,0.058836,0.058827,0.058829,0.058827,0.058828,0.058841,0.058842,0.058828,0.15321,0.058829,0.058831,0.058843,0.058836,0.058827,0.05883,-0.37408,0.058828,0.058848,0.058841,0.058828,0.058832,0.058827,0.48314
-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,0.35752,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.53535,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.22806,-0.516
-0.46813,-0.46813,-0.46813,-0.46813,-0.46813,-0.46813,-0.46813,-0.46812,-0.46812,-0.46812,-0.46812,-0.46812,-0.46813,-0.46812,-0.46812,-0.46812,-0.46812,-0.46812,-0.46813,-0.46812,-0.46812,0.24599,-0.46812,-0.46812,-0.46813,-0.46812,-0.46812,-0.46812,-0.21521,-0.46812,-0.46813,-0.46812,-0.46812,-0.46812,-0.46812,-0.82677
0.2119,0.2119,0.21182,0.21187,0.21187,0.21185,0.2119,0.21189,0.21184,0.21184,0.21188,0.21182,0.21186,0.21187,0.21174,0.21173,0.21174,0.21174,0.21185,0.21189,0.21173,-0.4482,0.21173,0.21172,0.21187,0.21188,0.21174,0.21173,-0.075277,0.21174,0.21182,0.21183,0.21174,0.21172,0.21174,-0.30037
-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096886,-0.096887,-0.096887,-0.096886,-0.096886,-0.096887,-0.096887,-0.096887,-0.096887,-0.096886,-0.096886,-0.096887,0.5879,-0.096887,-0.096887,-0.096886,-0.096887,-0.096887,-0.096887,-0.59269,-0.096887,-0.096886,-0.096887,-0.096887,-0.096887,-0.096887,-0.31322
-0.19309,-0.19309,-0.19309,-0.1931,-0.19309,-0.19309,-0.19309,-0.1931,-0.1931,-0.1931,-0.1931,-0.1931,-0.19309,-0.1931,-0.1931,-0.1931,-0.1931,-0.1931,-0.1931,-0.1931,-0.1931,-0.52419,-0.1931,-0.1931,-0.19309,-0.1931,-0.1931,-0.1931,0.20624,-0.1931,-0.19309,-0.1931,-0.1931,-0.1931,-0.1931,-0.44927
